Departamento,Municipio,IPS,NIT,Gerente,Caracter,Habilitada,Nivel,Direccion,Telefono,Email,Encargado,Email Encargado,Cargo Encargado
Sucre,MORROA,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN BLAS DE MORROA,823002856,EVELYN MINERBA PATERNINA VERGARA,MUNICIPAL,SI,1,CARRERA 7 No 10-70,2840563,esesanblasdemorroa@hotmail.es,,,
Sucre,OVEJAS,ESE CENTRO DE SALUD DE OVEJAS,823001873,ELIANA MARCELA HERNANDEZ ORDOSGOITIA,MUNICIPAL,SI,1,CARRERA 15 CALLE 19 CONTIGUO A TELECOM,2869008,esecensaludovela@hotmail.com,,,
Sucre,PALMITO,ESE CENTRO DE SALUD SAN ANTONIO DE PALMITO,900208755,ELIANA CECILIA MORALES MELENDEZ,MUNICIPAL,SI,1,CALLE LAS FLOREZ No. 2C-21,2822484,esesanantoniodepalmito@hotmail.es,,,
Sucre,SAMPUÉS,CENTRO DE SALUD DE SAMPUES (Sucre) EMPRESA SOCIAL DEL ESTADO,900208532,HERNANDO MONTALVO VERGARA,MUNICIPAL,SI,1,CALLE 21 No. 24-37,2838189,esesampues2008@hotmail.com,,,
Sucre,SAN BENITO ABAD,HOSPITAL LOCAL SAN BENITO ABAD E.S.E,823002356,RODOLFO ANTONIO BARRIOS HERAZO,MUNICIPAL,SI,1,CALLE 13 No. 7A-48 CALLE LA CONCEPCION,2930158,hospital@esesanbenito.com,,,
Sucre,SAN JUAN DE BETULIA,EMPRESA SOCIAL DEL ESTADO SAN JUAN DE BETULIA,900169684,FABIO JOSE PINEDA TEJADA,DEPARTAMENTAL,SI,1,CARRERA 10 B Nº 1-1,3157527752,esebetulia@hotmail.com,,,
Sucre,SAN MARCOS,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,823001035,NACIRA ESTHER BELTRAN DIAZ,MUNICIPAL,SI,1,CALLE 15 No 34 -59,2955715,esesanmarcos1nivel@hotmail.com,,,
Sucre,SAN MARCOS,ESE HOSPITAL REGIONNAL II NIVEL DE SAN MARCOS,800191643,ROSALBA PATRICIA LASTRA MEJIA,DEPARTAMENTAL,SI,2,CALLE 20 CARRERA 20 Y 22,2954800,contacto@esehospitalregionalsanmarcos.gov.co,,,
Sucre,SAN ONOFRE,ESE HOSPITAL LOCAL DE SAN ONOFRE,823000496,ALEICY DEL SOCORRO BALSEIRO BENITO-REVOLLO,MUNICIPAL,SI,1,CARRERA 16 NRO 16-52,3104083667,gerenciaesehospitalsanonofre@gmail.com,,,
Sucre,SAN PEDRO,ESE CENTRO DE SALUD SAN PEDRO SUCRE,823001999,RAFAEL ALBERTO ARRIETA DAGER,MUNICIPAL,SI,1,CR 13 No 13 -42,2894047,esesanpedrosucre@hotmail.com,,,
Sucre,SANTIAGO DE TOLÚ,ESE HOSPITAL SANTIAGO DE TOLU,900208676,JUAN CARLOS RODRIGUEZ GAMEZ,MUNICIPAL,SI,1,CALLE 16 No. 9-61,2860211-2885870,esetolu2008@hotmail.com-ju-caroga@hotmail.com,,,
Sucre,SINCÉ,ESE HOSPITAL LOCAL NUESTRA SEÑORA DEL SOCORRO DE SINCE,823000624,VIVIAN CARMENZA AVILA PEREZ,MUNICIPAL,SI,1,BARRIO LA ESMERALDA,2895373,,,,
Sucre,SINCELEJO,DEFENSA CIVIL COLOMBIANA SECCIONAL SUCRE,899999717,MIGUEL ERNESTO PEREZ GUARNIZO,NACIONAL,SI,1,CALLE 18 No 28 - 51 BARRIO MAJAGUAL,2742086,secionalsucredcc@yahoo.com,,,
Sucre,SINCELEJO,E.S.E UNIDAD DE SALUD SAN FRANCISCO DE ASIS,823001518,AMERICO ANTONIO VITTORINO YEPES,MUNICIPAL,SI,1,CALLE 23 N° 14-39 BARRIO MOCHILA,2828189,esesanfrancisco@sincelejo.gov.co,,,
Sucre,SINCELEJO,HOSPITAL UNIVERSITARIO DE SINCELEJO E.S.E,892280033,JORGE ALBERTO DUCUARA PARALES,DEPARTAMENTAL,SI,2,KR 14 15A 140,2811658,hrsincelejo@telecom.com.co,,,
Sucre,SINCELEJO,INSTITUCION EDUCATIVA NORMAL SUPERIOR SINCELEJO,892280020,GUIDO NEL PEREZ DIAZ,MUNICIPAL,SI,1,CALLE 15 10-03,2751183,,,,
Sucre,SINCELEJO,INSTITUCION EDUCATIVA SAN VICENTE DE PAUL,823000392,ALVARO ENRIQUE DEL TORO MARTINEZ,MUNICIPAL,SI,1,CARRERA 14 No 33-96,2810385,iesvip@hotmail.com,,,
Sucre,SINCELEJO,INSTITUCION EDUCATIVA SIMON ARAUJO,892280030,JORGE JULIO MERLANO PATERNINA,MUNICIPAL,SI,1,CARRETERA TRONCAL OCCIDENTE,2812638,SIMONARAUJO@ENSINCELEJO.GOV.CO,,,
Sucre,SINCELEJO,INSTITUCION PRESTADORA DE SERVICIOS DE SALUD INDIGENA MANEXKA IPSI,900205591,DOMITILA MARIA PESTANA ROJA,INDIGENA,SI,1,CARRERA 17 No 17-16 Edif. Bonnet 1er. piso Calle. Chacuri,3215390083 - 3205678161,ipsmanexka@hotmail.com,,,
Sucre,SINCELEJO,Servicio Nacional de Aprendizaje SENA,899999034,CARLOS FABIO ALVAREZ ANGEL,NACIONAL,SI,1,CALLE 25B # 31-260,2800273,megomez@sena.edu.co,,,
Sucre,SINCELEJO,UNIVERSIDAD DE SUCRE-CENTRO DE DIAGNOSTICO MEDICO,892200323,VICENTE DE PAUL PERIÑAN PETRO,DEPARTAMENTAL,SI,1,CARRERA 14 No. 16B-32,2820830,cdm@unisucre.edu.co,,,
Sucre,SUCRE,HOSPITAL LOCAL SANTA CATALINA DE SENA DE SUCRE-SUCRE E.S.E.,823000281,MARGARITA MARIA BALOCO NAVARRO,DEPARTAMENTAL,SI,1,CARRERA 1ª Nº 14 A 27,2879092,,,,
Sucre,TOLÚ VIEJO,CENTRO DE SALUD SAN JOSE DE TOLUVIEJO E.S.E,823000696,JANIA DEL SOCORRO HERNANDEZ CERON,MUNICIPAL,SI,1,TRANSVERSAL 4 # 32-46 PLAZA PRINCIPAL TOLUVIEJO,304115991,yolimacalderon.ojeda@gmail.com,,,
Tolima,ALPUJARRA,E.S.E. HOSPITAL SAN ISIDRO,800025221,ALFONSO CRUZ ACOSTA,MUNICIPAL,SI,1,CRA 5 #5-43,8 2261172 3212011134,esesanisidroalpujarra@hotmail.com,,,
Tolima,ALVARADO,"Hospital ""San Roque"" E.S.E. Alvarado Tolima",809003541,VICTOR NAYIB CRISTO GUERRERO,MUNICIPAL,SI,1,CALLE 4 No. 4-52,2820238,hsanroquealvarado@yahoo.es,,,
Tolima,AMBALEMA,HOSPITAL SAN ANTONIO E.S.E DE AMBALEMA,890702408,CLAUDIA MARCELA CAMACHO VARON,MUNICIPAL,SI,1,CRA 5A #2-89,2856656,sanantoniohospital@hotmail.com,,,
Tolima,ANZOÁTEGUI,HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE ANZOATEGUI,800163519,JAIME EDUARDO RODRIGUEZ GIL,MUNICIPAL,SI,1,CRA 2 CALLE 5 ESQUINA,2810121-2810200,admin@sanjuandediosanzoategui.gov.co,,,
Tolima,ARMERO,E.S.E. HOSPITAL NELSON RESTREPO MARTINEZ,800125697,DELLY LUCIA CABEZAS GUTIERREZ,MUNICIPAL,SI,1,Kra 9Clle9Diag 9con clle 11,0,HNRMA@YAHOO.COM,,,
Tolima,ATACO,HOSPITAL NUESTRA SEÑORA DE LOURDES E.S.E.,890703266,JOSE ELEMIR TORRES LIÑAN,MUNICIPAL,SI,1,CRA 5 #4-39,2240330-2240088,hospitalnslataco@gmail.com,,,
Tolima,CAJAMARCA,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA LUCIA DE CAJAMARCA,890701078,ANDERSON FABIAN MORENO GUERRERO,MUNICIPAL,SI,1,CRA 10 #7-54,2870036-3138844270,hospilucia@gmail.com,,,
Tolima,CARMEN DE APICALÁ,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL DEL ESTADO,890702241,CLAUDIA JULIETA CIRO BASTO,MUNICIPAL,SI,1,CALLE 2 No. 5-07,0982478175-0982479693,hospitalcarmenapicala@gmail.com,,,
Tolima,CASABIANCA,HOSPITAL SANTO DOMINGO EMPRESA SOCIAL DEL ESTAQDO,800031724,YOVANIA FARLEY MUÑOZ BURITICA,MUNICIPAL,SI,1,Calle 6 No. 2-50,(098)2548512,hostodgo@telecom.com.co,,,
Tolima,CHAPARRAL,HOSPITAL SAN JUAN BAUTISTA ESE,890701459,BUENAVENTURA JIMENEZ DIANA PATRICIA,DEPARTAMENTAL,SI,2,CALLE 11 ENTRE CARRERA 9 Y 10,382460333,"gerencia@hospitalsanjuanbautista.gov.co;
secretaria@hospitalsanjuanbautista.gov.co",,,
Tolima,CHAPARRAL,INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD INDIGENA ESSALUD YAGUARA IPS-I,809011682,ISIDRO MENDEZ RAMOS,INDIGENA,SI,1,CALLE 11 9 - 23 BARRIO SAN JUAN BAUTISTA,2462119,essaludyaguaraipsi@gmail.com,,,
Tolima,COELLO,CENTRO DE SALUD COELLO E.S.E.,809002097,EDNA MERCEDES RAMIREZ RAMIREZ,MUNICIPAL,SI,1,CALLE 4 #1-37,0,cscese@hotmail.com,,,
Tolima,COYAIMA,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO NIVEL I,890704495,JOSE ANTONIO SOLER GIRALDO,DEPARTAMENTAL,SI,1,CALLE 4 #2-05,2278014,hsrcoyaima@gmail.com,,,
Tolima,CUNDAY,HOSPITAL FEDERICO ARBELAEZ EMPRESA SOCIAL DEL ESTADO,890702080,NOHORA CONSTANZA CARDOZO POLANIA,MUNICIPAL,SI,1,KM. 1 VIA LA VIRGEN YOPAL,3208340786- 2477051,hfedericoarbelaez@gmail.com,,,
Tolima,DOLORES,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,890700568,JUAN CARLOS GUTIERREZ,MUNICIPAL,SI,1,CRA 6 #9-02,2268040-3175173293,hospitalsanrafaeldolores@gmail.com,,,
Tolima,ESPINAL,Hospital San Rafael - Empresa Social del Estado,890701033,CARMEN PATRICIA HENAO MAX,DEPARTAMENTAL,SI,2,Calle 4 No. 6 - 29 Barrio San Rafael,098-2482818 / 2482813 / 248281,hsrespinal@yahoo.com,,,
Tolima,ESPINAL,"INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL ""ITFIP""",800173719,AQUILEO MEDINA ARTEAGA,NACIONAL,SI,1,Calle 18 Carrera 1 Barrio Arkabal,2483501 - 2483503 - 2480014,amedina@itfip.edu.co,,,
Tolima,ESPINAL,JUNTA DE DEFENSA CIVIL DEL ESPINAL,890701349,maria edilma ortiz perdomo,MUNICIPAL,SI,1,CALLE 14 # 9-61,3143148990,defensaciviljuntaespinal@gmail.com,,,
Tolima,FALAN,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA NIVEL I DEL MUNICIPIO DE FALAN,800193490,DIANA GINNETH COY SUAREZ,MUNICIPAL,SI,1,CALLE 6 #2-20,0,hospitalfalangerencia@yahoo.es,,,
Tolima,FLANDES,HOSPITAL NUESTRA SEÑORA DE FATIMA E.S.E,809003128,LISSY YANELL GALLEGO SANCHEZ,MUNICIPAL,SI,1,Calle 6 No. 9-45 Barrio La Ceiba,2404402-2404427,gerenciahfatima@gmail.com,,,
Tolima,FRESNO,HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO,890700901,LUZ ESTELA GARCIA SANCHEZ,MUNICIPAL,SI,1,CRA 9 #2-42,2580265,gerencia@hospital-fresno-tolima.gov.co,,,
Tolima,GUAMO,Hospital San Antonio E.S.E.,890701715,NEYLA YAMILE SUAREZ GUTIERREZ,MUNICIPAL,SI,1,CR 9 5 50,098 2270370,sanantonioguamo@yahoo.es,,,
Tolima,HERVEO,HOSPITAL SAN ANTONIO E.S.E.,890700907,SERGIO ARGEMIRO FERNANDEZ LOPERA,MUNICIPAL,SI,1,CRA 6 #6-39,0,hospitalherveosaantonio@hotmail.com,,,
Tolima,HONDA,HOSPITAL SAN JUAN DE DIOS HONDA EMPRESA SOCIAL DEL ESTADO,890700666,JOSE JAIME GONZALEZ ENCISO,DEPARTAMENTAL,SI,2,KRA.21/22 CLLE. 9,0,sistemas@hsjd.gov.co,,,
Tolima,IBAGUÉ,DEFENSA CIVIL COLOMBIANA SECCIONAL TOLIMA,899999717,MIGUEL ERNESTO PEREZ GUARNIZO,NACIONAL,SI,1,CRA.2 NRO.42-91 BARRIO CASA CLUB,3118084418,sec.tolima@defensacivil.gov.co,,,
Tolima,IBAGUÉ,HOSPITAL FEDERICO LLERAS ACOSTA E.S.E.,890706833,INES BERNARDA LOAIZA GUERRA,DEPARTAMENTAL,SI,3,CALLE 33 No 4A - 50,8 2730598,"atencion.usuarios@hflleras.gov.co;
subgerencia.cientifica@hflleras.gov.co",,,
Tolima,IBAGUÉ,HOSPITAL SAN FRANCISCO EMPRESA SOCIAL DEL ESTADO,890707059,ELSA GRACIELA MARTINEZ ECHEVERRY,MUNICIPAL,SI,1,Avda 8 No 24-01,82739595,gerencia2@hospitalsanfrancisco.gov.co,,,
Tolima,IBAGUÉ,Servicio Nacional de Aprendizaje SENA,899999034,CARLOS FABIO ALVAREZ ANGEL,NACIONAL,SI,1,TRANSVERSAL 1 42-244,098 2709600,nsparra@sena.edu.co,,,
Tolima,IBAGUÉ,THE WALA IPS INDIGENA PUBLICA,809009550,MANUEL ANTONIO JULICUE ULL,INDIGENA,SI,1,Calle 8 No 17-22 Barrio Interlaken,2616096,thewalaindigenapublica@hotmail.com,,,
Tolima,IBAGUÉ,UNIDAD DE SALUD DE IBAGUE EMPRESA SOCIAL DEL ESTADO,809003590,ELSA GRACIELA MARTINEZ ECHEVERRY,MUNICIPAL,SI,1,Cra. 5a. No.44-33 PIEDRA PINTADA,2655534,usiese@hotmail.com,,,
Tolima,IBAGUÉ,UNIVERSIDAD DEL TOLIMA,890700640,OMAR ALBEIRO MEJIA PATIÑO,DEPARTAMENTAL,SI,1,KR 1 CLL 42,0,bu@ut.edu.co,,,
Tolima,ICONONZO,HOSPITAL SUMAPAZ E.S.E.,890702190,CLAUDIA PATRICIA QUEVEDO CAÑON,MUNICIPAL,SI,1,CRA 7 #8-87,0,hospitalsumapaz@hotmail.com,,,
Tolima,LÉRIDA,HOSPITAL ESPECIALIZADO GRANJA INTEGRAL E.S.E LERIDA TOLIMA,800116719,CLAUDIA AMPARO MEDINA SALAZAR,DEPARTAMENTAL,SI,2,KILOMETRO 1,3107685086-2890803-2890526,gerencia@hegranjalerida.org,,,
Tolima,LÉRIDA,HOSPITAL REINA SOFIA DE ESPAÑA EMPRESA SOCIAL DEL ESTADO LERIDA TOLIMA,890706823,FANNY YANET GOMEZ PACHECO,DEPARTAMENTAL,SI,2,hrse@latinmail.com,0982-890197,gerencia@hospitalreinasofialerida.com,,,
Tolima,LÍBANO,HOSPITAL REGIONAL DEL LIBANO ESE,890701718,MANUEL ALFONSO GONZALEZ CANTOR,DEPARTAMENTAL,SI,2,CALLE 4 Nº 2 - 111,098 - 2564496 - 2564187,hlibano1@gmail.com,,,
Tolima,MARIQUITA,HOSPITAL SAN JOSE E.S.E.,890706067,MAURICIO SALAZAR MUÑOZ,MUNICIPAL,SI,1,carrera 4 entre calles 10 y 11 Mariquita Tolima.,982522485,gerencia@hospitalsanjosedemariquita.gov.co,,,
Tolima,MELGAR,E.S.E. Hospital Pasteur Melgar Tolima.,890702369,DAVID MAURICIO ANDRADE RAMIREZ,MUNICIPAL,SI,1,Carrera 26 numero 8-10,982450228,eselouispasteur@gmail.com,,,
Tolima,MURILLO,HOSPITAL RAMON MARIA ARANA ESE,809001159,OLGA LUCIA GALINDO GRANADA,MUNICIPAL,SI,1,CALLE 5 #7-29,2532013 - 314 463 7406,"hosmurillo@yahoo.es;
olgalindogranada@hotmail.com",,,
Tolima,NATAGAIMA,HOSPITAL SAN ANTONIO E.S.E. DE NATAGAIMA TOLIMA,800182136,DIANA MARCELA PERDOMO MOSQUERA,MUNICIPAL,SI,1,CALLE 6 CRA 11 ESQUINA,2226829,h.santonat@hotmail.com,,,
Tolima,ORTEGA,HOSPITAL SAN JOSE ESE,890700967,YAMIL RODRIGUEZ GARZA,MUNICIPAL,SI,1,CALLE 6 No 3 - 25,(092)2258801,gerencia@hospitalsanjoseortega.gov.co,,,
Tolima,PALOCABILDO,HOSPITAL RICARDO ACOSTA NIVEL I ESE,809004280,JUAN CARLOS HERNANDEZ LOPEZ,MUNICIPAL,SI,1,calle 5 N 9-50,0982-529892 - 312 874 0479 - 310 268 3341,hospitalpalocabildoclientes@yahoo.com,,,
Tolima,PIEDRAS,HOSPITAL SAN SEBASTIAN DE PIEDRAS E.S.E.,809005249,LEIDY JOHANNA VALLEJO MAYOR,MUNICIPAL,SI,1,CRA 3 CALLE 5 ESQUINA,0,,,,
Tolima,PLANADAS,HOSPITAL CENTRO E.S.E. DE PLANADAS,890704555,HENRY RINCON FIGUEROA,MUNICIPAL,SI,1,CALLE 9 #5-30,2265252,hcp@hospitalcentroplanadas.gov.co,,,
Tolima,PRADO,HOSPITAL SAN VICIENTE DE PAUL EMPRESA SOCIAL DEL ESTADO,890701490,MARIA DERLY REYES ALVAREZ,MUNICIPAL,SI,1,CALLE 13 #3A-78,227 7002,hosamvipradoese@yahoo.com,,,
Tolima,PURIFICACIÓN,NUEVO HOSPITAL LA CANDELARIA EMPRESA SOCIAL DEL ESTADO,890701353,JOSE NUMAR RAMIREZ VALDERRAMA,DEPARTAMENTAL,SI,2,CARRERA 9 CALLE 7 ESQUINA BARRIO SANTA BARBARA,(0982) 280060 3182434216 3182097583,nhc.gerencia@gmail.com,,,
Tolima,RIOBLANCO,HOSPITAL MARIA INMACULADA E.S.E,890700694,SARA MARITZA CAMPOS ANGARITA,MUNICIPAL,SI,1,Kra 1 No 3A-30,2256020,hmiriese@yahoo.es,,,
Tolima,RONCESVALLES,HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO,890701435,CARLOS ALFREDO CARDONA HOLGUIN,MUNICIPAL,SI,1,CALLE 8 #2-27,0,hosplsl@bunde.tolinet.com,,,
Tolima,ROVIRA,HOSPITAL SAN VICENTE E.S.E,809005719,EDWIN JOSE MOLANO OSPINA,MUNICIPAL,SI,1,CRA 7 CALLE 4 ESQUINA,3212324367-2880077 EXT 126,hospital.sanvicente@hotmail.com,,,
Tolima,SALDAÑA,HOSPITAL SAN CARLOS ESE SALDAÑA TOLIMA,890701300,BLANCA LUZ VASQUEZ SANCHEZ,MUNICIPAL,SI,1,KILOMETRO 1 VIA PURIFICACION,0982266052 - 318 46 46 543,administracion@esehsc-saldana-tolima.gov.co,,,
Tolima,SAN ANTONIO,HOSPITAL LA MISERICORDIA E.S.E,890701922,MARTHA LILIANA TAMAYO REINA,MUNICIPAL,SI,1,CL 7No 8-61,2253412,hospitallamisericordia@gmail.com,,,
Tolima,SAN LUIS,HOSPITAL SERAFIN MONTAÑA CUELLAR ESE,809001086,CESAR AUGUSTO GONZALEZ VELASQUEZ,MUNICIPAL,SI,1,KRA 5 CALLE 5,252006,hospitalserafinsanluis@yahoo.es,,,
Tolima,SANTA ISABEL,HOSPITAL CARLOS TORRENTE LLANO EMPRESA SOCIAL DEL ESTADO,890701543,MAYTE SAMIR SANCHEZ OTALORA,MUNICIPAL,SI,1,CRA 8 CALLES 3 Y 4,2803092,hospitalcarlostorrente@yahoo.es,,,
Tolima,SUÁREZ,Hospital Santa Rosa de Lima E. S. E.,809005452,AMPARO RAMIREZ LEGUIZAMON,MUNICIPAL,SI,1,KRA 3 No 2-08,2883185,hospsantarosa@hotmail.com,,,
Tolima,VALLE DE SAN JUAN,HOSPITAL LOCAL VITO FASAEL GUTIERREZ PEDRAZA E.S.E.,809000383,EDNA DEL ROSARIO PADILLA YATE,MUNICIPAL,SI,1,CALLE 4 #4-05,2885101,hospvitofg@yahoo.com,,,
Tolima,VENADILLO,HOSPITAL SANTA BARBARA E.S.E.,890701010,SANDRA MILENA RUIZ ALFARO,MUNICIPAL,SI,1,CRA 7 No. 6-20,098 2841022 - 2840045,hvenadillo@hotmail.com,,,
Tolima,VILLAHERMOSA,HOSPITAL ISMAEL PERDOMO EMPRESA SOCIAL DEL ESTADO,890704505,KELLY JOHANA SARMIENTO HOYOS,MUNICIPAL,SI,1,CALLE 12 #4-221,0,hos4221@yahoo.com,,,
Tolima,VILLARRICA,HOSPITAL LA MILAGROSA EMPRESA SOCIAL DEL ESTADO,890702476,MARTA ADRIANA GUTIERREZ GARZON,MUNICIPAL,SI,1,Carrera 4 Calle 1 - 01,(8)2475082- 2475610,hospmilagrosa@hotmail.com,,,
Valle del cauca,ALCALÁ,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,891900438,MONICA MARIA ZAPATA VICUÑA,MUNICIPAL,SI,1,BARRIO VILLA FERNANDA,2004768,hospalca@gmail.com,,,
Valle del cauca,ANDALUCÍA,cuerpo de bomberos voluntarios andalucia,891900529,Alvaro Ernesto Fajardo Hernandez,DEPARTAMENTAL,SI,1,carrera 3 # 12 - 87,2235250,bomberos_andalucia@hotmail.cm,,,
Valle del cauca,ANDALUCÍA,HOSPITAL SAN VICENTE FERRER ESE,891900390,PAULA ANDREA TINTINAGO SOLARTE,MUNICIPAL,SI,1,Cra. 4 No. 13-31,(092) 2235100,ventanillaunica@hospitalsanvicenteferrer.gov.co,,,
Valle del cauca,ANSERMANUEVO,HOSPITAL SANTA ANA DE LOS CABALLEROS - ESE EMPRESA SOCIAL DEL ESTADO,891900446,HUGO EDUARDO CEDEÑO ESPINOZA,MUNICIPAL,SI,1,CARRERA 8 No. 8-57,02- 2052113- 2052913,hosacanserma@hotmail.com,,,
Valle del cauca,ARGELIA,HOSPITAL PIO XII ESE,891901101,DEISELA CASTRILLON HIGUERA,MUNICIPAL,SI,1,CARRERA 4 No. 1- 65,2068154,hospitalpiodoce@hospitalpiodoce.gov.co,,,
Valle del cauca,BOLÍVAR,HOSPITAL SANTA ANA ESE,891900414,CARLOS ARTURO DAVALOS VELEZ,MUNICIPAL,SI,1,CALLE 8 N° 5-09,2224314,contactenos@hsantana.gov.co,,,
Valle del cauca,BUENAVENTURA,HOSPITAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,835000972,SILVIO JAIR ALEGRIA FERNANDEZ,MUNICIPAL,SI,1,CRA 47 # 2-08,2437441,gerente@hlap.gov.co,,,
Valle del cauca,BUENAVENTURA,HOSPITAL SAN AGUSTIN EMPRESA SOCIAL DEL ESTADO,800155000,WILLIAM VALENCIA VALENZUELA,MUNICIPAL,SI,1,CORREGIMIENTO DE PUERTO MERIZALDE,3155565753,gerencia@hospitalsanagustin.gov.co,,,
Valle del cauca,BUENAVENTURA,Servicio Nacional de Aprendizaje SENA,899999034,CARLOS FABIO ALVAREZ ANGEL,NACIONAL,SI,1,Calle 6 # 46A - 69 Edificio Profamilia,2431710,anieto@sena.edu.co,,,
Valle del cauca,BUGALAGRANDE,"HOSPITAL SAN BERNABE, ESE",891900650,JHON JANNER MORALES GARCIA,MUNICIPAL,SI,1,Calle 6a. Carrera 7a.,(092)2236322-2237229-2237580,calidadhsb2016@gmail.com,,,
Valle del cauca,CAICEDONIA,ESE HOSPITAL SANTANDER,891900356,LUCIANO CARDONA BARBOSA,MUNICIPAL,SI,1,Carrera 9 Numero 6-36,(2) 2160223-2161144,hospitalsantander@gmail.com,,,
Valle del cauca,CALI,E.S.E. HOSPITAL GERIATRICO ANCIANATO SAN MIGUEL,890303448,HECTOR FABIO CORTES LOPEZ,MUNICIPAL,SI,1,KR 70 # 2A-04,923390821,ancianatosanmiguel@emcali.net.co,,,
Valle del cauca,CALI,E.S.E. RED DE SALUD DEL CENTRO EMPRESA SOCIAL DEL ESTADO HOSPITAL PRIMITIVO IGLESIAS,805027261,MIYERLANDI TORRES AGREDO,MUNICIPAL,SI,1,carrera 16 A No. 33 D 20 Barrio La Floresta,4411914 - 4411768 -4411518,ese.centro@saludcentro.gov.co,,,
Valle del cauca,CALI,HOSPITAL DEPARTAMENTAL MARIO CORREA RENJIFO EMPRESA SOCIAL DEL ESTADO,890399047,SANDRA LILIANA VELASQUEZ NARANJO,DEPARTAMENTAL,SI,2,Carrera 78 Oeste No 2A-00,"3180020 ext 218, 200 -3230090","hmacore@hospitalmariocorrea.org;
calidadhospitalmariocorrea@gmail.com",,,
Valle del cauca,CALI,HOSPITAL DEPARTAMENTAL PSIQUIATRICO UNIVERSITARIO DEL VALLE E.S.E,890304155,MARIA FERNANDA BURGOS CASTILLO,DEPARTAMENTAL,SI,2,CALLE 5 No. 80-00,572 3223232,ventanillaunica@psiquiatricocali.gov.co,,,
Valle del cauca,CALI,HOSPITAL ISAIAS DUARTE CANCINO EMPRESA SOCIAL DEL ESTADO,805028530,IRNE TORRES CASTRO,DEPARTAMENTAL,SI,2,CL 96 # 28 -E3 - 01,4140707 EXT 133,gerencia@hidc.gov.co,,,
Valle del cauca,CALI,"Hospital Universitario del Valle ""Evaristo Garcia"" E.S.E.",890303461,IRNE TORRES CASTRO,DEPARTAMENTAL,SI,3,Calle 5 No. 36-08,6206000 EXT 1010,direcciongeneral@huv.gov.co,,,
Valle del cauca,CALI,Institucion Universitaria Escuela Nacional del Deporte,805001868,Jose Fernando Arroyo Valencia,MUNICIPAL,SI,2,Calle 9 No. 34 - 01,5540404,rectoria@endeporte.edu.co,,,
Valle del cauca,CALI,RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO,805027289,JAVIER FERNANDO COLORADO ANGEL,MUNICIPAL,SI,1,Calle 24A No. 4-08 Barrio Miraflores,6080124,"habilitacionredladera@gmail.com;
comunicacioneseseladera@gmail.com",,,
Valle del cauca,CALI,RED DE SALUD DEL NORTE EMPRESA SOCIAL DEL ESTADO,805027287,MARIA PIEDAD ECHEVERRI CALDERON,MUNICIPAL,SI,1,Calle 46C No. 3B-00 Barrio Salomia,0924884646 EXTENSION 110-111,"piamaria62@yahoo.es;
mecheverri@esenorte.gov.co",,,
Valle del cauca,CALI,RED DE SALUD DEL ORIENTE EMPRESA SOCIAL DEL ESTADO E.S.E,805027337,JAVIER AREVALO TAMAYO,MUNICIPAL,SI,1,CALLE 72 U CARRERA 28 E 00,(2)4377777 ext 7174 - 7178,redoriente@emcali.net.co,,,
Valle del cauca,CALI,RED DE SALUD DEL SURORIENTE ESE - HOSPITAL CARLOS CARMONA M.,805027338,ALEXANDRA CORDOBA ESPINAL,MUNICIPAL,SI,1,CRA 43 # 39A-00 ESQUINA,923280847,"redsuroriente12@gmail.com;
comunicacionesredeseso@gmail.com",,,
Valle del cauca,CALI,Servicio Nacional de Aprendizaje SENA,899999034,CARLOS FABIO ALVAREZ ANGEL,NACIONAL,SI,1,CLL 52 # 2BIS-15,4315800,anieto@sena.edu.co,,,
Valle del cauca,CALI,UNIVERSIDAD DE VALLE DIRECCION SERVICIOS DE SALUD,890399010,EDGAR VARELA BARRIOS,DEPARTAMENTAL,SI,1,CL 13 # 100-00,923304867,anaarias@univalle.edu.co,,,
Valle del cauca,CALIMA,ESE HOSPITAL SAN JORGE,890312380,GERRY FARID RODRIGUEZ RODRIGUEZ,MUNICIPAL,SI,1,CL 11 #3-04,2533430,gerencia@hospitalsanjorge-calima.gov.co,,,
Valle del cauca,CANDELARIA,ESE - HOSPITAL LOCAL,891380184,JAVIER LENIS MENDOZA,MUNICIPAL,SI,1,CALLE 11 Nº 7-17,922648204,hospitalcandelaria@telesat.com.co,,,
